sa2_code_2021,median_weekly_rent,uni_share,uni_students,total_students,overseas_share,p_australia_tot,p_tot_tot,intl_student_proxy,suburb
210011534,408,0.1547881459710997,632,4083,0.3232269621176939,10201,15073,0.05003170219406872,SA2_210011534
210021232,430,0.11678517560870502,542,4641,0.16509632963015047,11874,14222,0.019280803848209772,SA2_210021232
210021233,361,0.10813308687615526,117,1082,0.21373829122906612,2770,3523,0.02311218121423358,SA2_210021233
210021234,400,0.11482889733840304,151,1315,0.15144716176800538,3782,4457,0.017390510590850807,SA2_210021234
210021235,365,0.0911154345006485,281,3084,0.1667440780306549,8970,10765,0.01519295912017316,SA2_210021235
210031236,401,0.19564371839751069,503,2571,0.36035608308605344,5389,8425,0.0705014040421178,SA2_210031236
210031237,380,0.14561254768969903,687,4718,0.5147836023425225,6794,14002,0.07495895184597562,SA2_210031237
210031439,423,0.15570175438596492,142,912,0.2738669238187078,2259,3111,0.04264156050686021,SA2_210031439
210031440,376,0.13850267379679143,259,1870,0.3890402179137959,3813,6241,0.05388311039554713,SA2_210031440
210031535,369,0.17221261884183234,797,4628,0.48400189406751,7628,14783,0.08335123370177301,SA2_210031535
210031536,369,0.18449290411907235,533,2889,0.5069436603816191,4367,8857,0.09352750812855763,SA2_210031536
210031537,401,0.20211827007943514,458,2266,0.39073183084325147,4812,7898,0.07897404171500846,SA2_210031537
210031538,400,0.19039935457845905,944,4958,0.34169861740443824,11332,17214,0.06505919621415686,SA2_210031538
210041240,371,0.13076152304609218,522,3992,0.1949381903298954,11006,13671,0.02549041466738612,SA2_210041240
210041539,396,0.11360347322720694,157,1382,0.2833683406530456,3753,5237,0.03219162770081632,SA2_210041539
210041540,351,0.1119526627218935,473,4225,0.23590256923590258,11450,14985,0.02640992076889513,SA2_210041540
210041541,376,0.12822966507177033,402,3135,0.19326526956833243,9008,11166,0.024782340786752673,SA2_210041541
210051242,331,0.11639908256880734,609,5232,0.5859730139259687,5738,13859,0.06820672123106172,SA2_210051242
210051243,330,0.11463501063075833,647,5644,0.5364015694089805,7444,16057,0.061490399611553934,SA2_210051243
210051245,371,0.13788187372708757,677,4910,0.3450954283177985,11804,18024,0.04758240427110989,SA2_210051245
210051246,430,0.16758241758241757,1159,6916,0.3644263408010862,14043,22095,0.06107144722216005,SA2_210051246
210051247,346,0.12342135476463835,645,5226,0.5370718603089322,6893,14890,0.066286136605293,SA2_210051247
210051248,250,0.0,0,64,0.5714285714285714,54,126,0.0,SA2_210051248
210051250,351,0.13266583229036297,212,1598,0.3894464720194647,4015,6576,0.05166624034300784,SA2_210051250
210051441,350,0.11919792053471964,321,2693,0.4238794912952216,4666,8099,0.050525553919705216,SA2_210051441
210051442,371,0.12755323772272925,587,4602,0.49532862133398325,6212,12309,0.0631807693878853,SA2_210051442
210051443,375,0.125354655661594,972,7754,0.5166797397683754,10475,21673,0.0647682108659867,SA2_210051443
210051445,400,0.09559476958232829,753,7877,0.5074869513134251,11512,23374,0.04851309817684513,SA2_210051445
210051542,396,0.09722222222222222,357,3672,0.5983539930908351,3953,9842,0.0581733048838312,SA2_210051542
210051543,381,0.11032244980734131,544,4931,0.5939687668282175,5278,12999,0.06552808946553444,SA2_210051543
210051544,375,0.17084826762246116,572,3348,0.5342335689418715,4415,9479,0.09127287975948341,SA2_210051544
210051545,395,0.13616652211621855,785,5765,0.5646063583026334,6382,14658,0.07688048417477314,SA2_210051545
211011251,376,0.14773413897280968,489,3310,0.3888315195805862,7694,12589,0.05744368975072709,SA2_211011251
211011254,425,0.17724649629018963,860,4852,0.4402746822480573,9292,16601,0.07803714483374471,SA2_211011254
211011255,435,0.18564356435643564,375,2020,0.24901425538368213,4952,6594,0.046227893944990495,SA2_211011255
211011256,425,0.1803558371922983,740,4103,0.38863665845116097,9426,15418,0.07009288989857643,SA2_211011256
211011257,450,0.15850021303792075,372,2347,0.32979127134724856,5298,7905,0.05227198676658563,SA2_211011257
211011258,471,0.20462270564242013,602,2942,0.3736867469879518,6498,10375,0.07646479323138919,SA2_211011258
211011259,427,0.16630669546436286,693,4167,0.42758524510145735,8209,14341,0.07111028914214301,SA2_211011259
211011260,426,0.2051228654727197,985,4802,0.470181696577862,9506,17942,0.0964450168948759,SA2_211011260
211011446,376,0.13508715300193674,837,6196,0.31290322580645163,16188,23560,0.04226920593931569,SA2_211011446
211011447,370,0.15035990402559318,564,3751,0.2748674443266172,10257,14145,0.04132904254871024,SA2_211011447
211011448,405,0.15612317975650514,654,4189,0.2827050997782705,10999,15334,0.04413681911076365,SA2_211011448
211011449,366,0.12519809825673534,158,1262,0.18411967779056387,3545,4345,0.023051433511021468,SA2_211011449
211021261,451,0.20328667072428486,1002,4929,0.3426728110599078,10698,16275,0.06966081490810055,SA2_211021261
211021262,481,0.17472240365774003,535,3062,0.21370648734177214,7951,10112,0.03733931114560682,SA2_211021262
211031263,361,0.12122146822948797,393,3242,0.25018953752843065,8901,11871,0.030328343074852944,SA2_211031263
211031265,431,0.16728555514296323,901,5386,0.21307935101611386,14211,18059,0.035645097524232935,SA2_211031265
211031266,381,0.16563958916900093,887,5355,0.3871226289072936,11470,18715,0.06412283321022771,SA2_211031266
211031267,385,0.15059658174782328,934,6202,0.2856804845731592,15095,21132,0.04302250444877954,SA2_211031267
211031268,436,0.1644945403311025,467,2839,0.24507975968510462,7288,9654,0.04031428241385835,SA2_211031268
211031450,371,0.12966507177033493,542,4180,0.2859891985846421,11502,16109,0.037082809960018184,SA2_211031450
211031451,399,0.1373512674599069,531,3866,0.2832590706556333,10134,14139,0.038905992374066556,SA2_211031451
211031452,410,0.14065934065934066,192,1365,0.23070641077991016,3768,4898,0.03245101162618517,SA2_211031452
211041269,396,0.1833554376657825,553,3016,0.4556586270871985,5868,10780,0.08354748699576285,SA2_211041269
211041270,406,0.1903451196273555,899,4723,0.35784459660613277,10785,16795,0.06811397254899712,SA2_211041270
211041271,391,0.18874868559411145,718,3804,0.42552163054861836,7131,12413,0.08031664845791482,SA2_211041271
211041272,426,0.15677491601343785,560,3572,0.39634312744473754,6636,10993,0.06213666051765202,SA2_211041272
211041273,496,0.20362381363244175,708,3477,0.4866990128827171,6136,11954,0.09910350909432375,SA2_211041273
211051274,400,0.14717878993881714,433,2942,0.2030984507746127,7973,10005,0.029891784223455915,SA2_211051274
211051275,443,0.13755656108597286,456,3315,0.24738942185244928,8865,11779,0.03403003811906995,SA2_211051275
211051276,350,0.09485744737543299,356,3753,0.1953075008887309,11318,14065,0.018526370987580122,SA2_211051276
211051277,396,0.11419632381697302,292,2557,0.23951189995966116,7541,9916,0.027351378485811914,SA2_211051277
211051278,369,0.12196969696969696,644,5280,0.2007755497729476,15664,19599,0.024488532964730726,SA2_211051278
211051279,360,0.11962833914053426,206,1722,0.19240027510316368,4697,5816,0.023016525360773355,SA2_211051279
211051280,365,0.11369645690111052,215,1891,0.1713956502952614,5753,6943,0.019487078166833,SA2_211051280
211051281,400,0.11929285165257494,776,6505,0.243454592586192,17511,23146,0.029042392597522674,SA2_211051281
211051282,400,0.15088757396449703,408,2704,0.21625798475169997,7607,9706,0.0326306426696352,SA2_211051282
211051283,365,0.11317944899478778,304,2686,0.14430043882028779,8385,9799,0.016331844155386258,SA2_211051283
211051284,375,0.1526580459770115,425,2784,0.19382223585967065,7882,9777,0.029588523793232766,SA2_211051284
211051285,360,0.09473684210526316,207,2185,0.15059478613009364,6712,7902,0.014266874475482555,SA2_211051285
211051286,315,0.07286166842661035,345,4735,0.1999523781177451,13440,16799,0.014568863875527362,SA2_211051286
212011289,370,0.10587234042553191,622,5875,0.19980679439703752,14910,18633,0.02115401295573742,SA2_212011289
212011546,391,0.14300722258699936,1089,7615,0.33429248476641843,15732,23632,0.04780623977815229,SA2_212011546
212011547,311,0.08092105263157895,246,3040,0.17987434130522903,8093,9868,0.014555621039831034,SA2_212011547
212011548,320,0.07103637611530542,207,2914,0.18492402423279372,8207,10069,0.013136332538156588,SA2_212011548
212011549,346,0.10057236304170074,492,4892,0.28152321740819897,11094,15441,0.02831345522584503,SA2_212011549
212011550,366,0.10657785179017486,256,2402,0.31782323840085575,5102,7479,0.033872917997759815,SA2_212011550
212011551,335,0.11128691983122363,211,1896,0.3727286845783507,4039,6439,0.04147982723946835,SA2_212011551
212011552,369,0.09929386203150461,914,9205,0.34637643281185826,17506,26783,0.034393053730585384,SA2_212011552
212021293,380,0.15290850177441753,991,6481,0.3212559334581718,15586,22963,0.049122763471231026,SA2_212021293
212021295,320,0.10361067503924647,396,3822,0.6283959962991,4418,11889,0.06510853336850958,SA2_212021295
212021297,361,0.12166253784750894,442,3633,0.5910913528591353,4691,11472,0.07191367408855981,SA2_212021297
212021299,400,0.15803402646502834,418,2645,0.3170731707317073,5628,8241,0.05010834985476509,SA2_212021299
212021453,369,0.14713504175064784,511,3473,0.5178719179215622,5827,12086,0.07619710626487712,SA2_212021453
212021454,383,0.16333333333333333,637,3900,0.5388473053892215,6161,13360,0.08801172654690619,SA2_212021454
212021455,370,0.14395209580838322,601,4175,0.40017772511848343,8100,13504,0.05760642222663677,SA2_212021455
212021456,360,0.12807215332581737,568,4435,0.474996612007047,7748,14758,0.06083383892221031,SA2_212021456
212021553,430,0.1355958230958231,883,6512,0.41120495495495496,10457,17760,0.05575767432819798,SA2_212021553
212021554,400,0.13790485829959515,545,3952,0.4433090456726497,6265,11254,0.06113447112641551,SA2_212021554
212031300,342,0.09588226549724989,645,6727,0.4088623654903435,12580,21281,0.039202649879778735,SA2_212031300
212031303,408,0.10771610906981241,557,5171,0.3051149425287356,12091,17400,0.03286579442825483,SA2_212031303
212031304,380,0.10204941044357103,727,7124,0.45121894590201994,11818,21535,0.046046627410270706,SA2_212031304
212031306,416,0.14961119751166407,962,6430,0.5745270982415266,7670,18027,0.08595568717081627,SA2_212031306
212031308,370,0.08550022036139268,194,2269,0.1698654037886341,6661,8024,0.014523529455705163,SA2_212031308
212031457,430,0.14816462736373748,666,4495,0.3805504866180049,8147,13152,0.05638412104284566,SA2_212031457
212031458,392,0.13226521220385207,776,5867,0.47531861425237837,8769,16713,0.06286811737853173,SA2_212031458
212031555,421,0.13295687885010268,518,3896,0.555671570953963,4681,10535,0.07388035773977229,SA2_212031555
212031556,410,0.13219869384524044,668,5053,0.5414808809620322,6787,14802,0.07158306520535078,SA2_212031556
212031557,400,0.10583382439599293,898,8485,0.5007900918214819,11689,23415,0.05300053063708789,SA2_212031557
212031558,401,0.11361457334611696,474,4172,0.49450728293595897,6212,12289,0.056183233967316525,SA2_212031558
212031559,401,0.12696493349455865,630,4962,0.5491700595051675,5758,12772,0.0697253400822764,SA2_212031559
212031560,355,0.1076530612244898,422,3920,0.4134340890008396,6986,11910,0.04450744529549855,SA2_212031560
212031561,355,0.12023864157870583,524,4358,0.587809673613842,5241,12715,0.0706774366621508,SA2_212031561
212031562,350,0.11885245901639344,522,4392,0.5898414123279473,5483,13368,0.07010410228487898,SA2_212031562
212041309,400,0.17510259917920656,512,2924,0.5366106975939069,5354,11554,0.0939619278960603,SA2_212041309
212041310,381,0.2693817468105986,1098,4076,0.6697556236454675,4419,13381,0.1804199398338379,SA2_212041310
212041312,341,0.1462030840849578,1005,6874,0.5663233596732664,9769,22526,0.08279822177358637,SA2_212041312
212041313,450,0.1352839931153184,393,2905,0.2919325650061911,7434,10499,0.039493803114434796,SA2_212041313
212041316,351,0.15873015873015872,340,2142,0.5568669527896996,3304,7456,0.08839157980788881,SA2_212041316
212041317,356,0.19821162444113263,1330,6710,0.7111201006832075,6427,22248,0.14095227032916036,SA2_212041317
212041318,355,0.17247007616974971,634,3676,0.6345772918152286,4612,12621,0.10944559385496597,SA2_212041318
212041459,331,0.1723338485316847,669,3882,0.6559384567077479,4383,12739,0.11304039864438005,SA2_212041459
212041460,346,0.1716183152743796,982,5722,0.6598438058292073,6664,19591,0.11324128230064341,SA2_212041460
212041563,310,0.13201140839331793,972,7363,0.709266067854982,6247,21487,0.09363121254312678,SA2_212041563
212041564,341,0.1165389527458493,365,3132,0.6287700534759358,3471,9350,0.07327620355003722,SA2_212041564
212041565,381,0.14840903570561087,611,4117,0.5740593534711181,6430,15096,0.08519559508643507,SA2_212041565
212041566,520,0.1973191405479992,1001,5073,0.5599284436493739,6642,15093,0.11048459926927326,SA2_212041566
212051319,415,0.24076241431198797,1440,5981,0.47408622545752804,10259,19507,0.11414214423321191,SA2_212051319
212051321,500,0.23085796683489546,1601,6935,0.5978799240846179,8687,21603,0.13802534368557653,SA2_212051321
212051322,462,0.22459968825279863,1585,7057,0.6430880395512455,7508,21036,0.14443737320231317,SA2_212051322
212051323,485,0.23517940717628705,1206,5128,0.5242331860884714,7647,16073,0.12328884992642286,SA2_212051323
212051324,470,0.23028180757045189,1381,5997,0.4950947313781469,9727,19265,0.11401130966036699,SA2_212051324
212051325,430,0.19287576020851432,1110,5755,0.4969078385036955,10006,19889,0.09584147710496994,SA2_212051325
212051326,415,0.26175778953556733,1781,6804,0.46331995812979765,12305,22928,0.12127760808776744,SA2_212051326
212051327,481,0.20225872689938398,1182,5844,0.5035831880689522,10252,20652,0.10185409450675932,SA2_212051327
212051567,380,0.6563241467421063,3596,5479,0.7049547258113745,2900,9829,0.4626788089099659,SA2_212051567
212051568,401,0.3913518235422581,1792,4579,0.7270162628609359,3290,12052,0.28451914021550495,SA2_212051568
213011328,320,0.16,360,2250,0.5415889096241002,3439,7502,0.08665422553985604,SA2_213011328
213011329,400,0.17918552036199095,594,3315,0.5466228332337119,4551,10038,0.09794689681472846,SA2_213011329
213011331,350,0.1590909090909091,357,2244,0.5285378234493004,3808,8077,0.08408556282147961,SA2_213011331
213011332,360,0.15338983050847457,543,3540,0.449243234979361,7205,13082,0.06890934367056299,SA2_213011332
213011333,323,0.12759360839494396,535,4193,0.5985124794393192,5614,13983,0.07636636692106744,SA2_213011333
213011334,330,0.1342360906682367,912,6794,0.6691608765366115,6809,20581,0.08982554009440531,SA2_213011334
213011335,323,0.1538987688098495,900,5848,0.6813910851380772,5561,17454,0.10486524908075744,SA2_213011335
213011336,340,0.18350794187225414,543,2959,0.541662255161461,4329,9445,0.09939932563456348,SA2_213011336
213011337,341,0.16531165311653118,610,3690,0.605378932514319,4754,12047,0.10007619209586303,SA2_213011337
213011338,346,0.14391077531930202,800,5559,0.5701045371268456,7978,18558,0.08204418595097615,SA2_213011338
213011339,366,0.17381294964028776,604,3475,0.458041958041958,6355,11726,0.07961362378628566,SA2_213011339
213011340,412,0.20874001774622894,941,4508,0.3542282672974571,10920,16910,0.07394161480188713,SA2_213011340
213011569,350,0.11952124072825354,709,5932,0.5753165963119307,7646,18004,0.06876255340275773,SA2_213011569
213011570,400,0.11302211302211303,368,3256,0.5236334219345892,4122,8653,0.05918215579604694,SA2_213011570
213021341,390,0.14984960350013674,548,3657,0.32155503098259075,9197,13556,0.04818489389621541,SA2_213021341
213021342,341,0.14894944872061577,716,4807,0.3784836841820445,11485,18479,0.05637493610866317,SA2_213021342
213021343,400,0.13501199040767387,563,4170,0.4104212711807648,8803,14931,0.05541179272776273,SA2_213021343
213021344,460,0.1670504871567759,943,5645,0.2664107076201141,13757,18753,0.04450403849172145,SA2_213021344
213021345,361,0.13539651837524178,210,1551,0.4238691437802908,2853,4952,0.05739040631454614,SA2_213021345
213021346,450,0.19332638164754953,927,4795,0.26263197586727,11733,15912,0.05077368959936586,SA2_213021346
213031347,350,0.20148760330578513,1219,6050,0.5579504929725194,8429,19068,0.11242010759231424,SA2_213031347
213031348,355,0.31693989071038253,1682,5307,0.49098126203957737,8720,17131,0.15561154753166934,SA2_213031348
213031349,396,0.2784702549575071,983,3530,0.47140698321800684,6646,12573,0.13127282280546765,SA2_213031349
213031350,414,0.21269230769230768,553,2600,0.2975018925056775,6496,9247,0.0632763640598614,SA2_213031350
213031351,351,0.19966722129783693,720,3606,0.38900724328930547,7170,11735,0.07767199533230724,SA2_213031351
213031352,462,0.2007200720072007,892,4444,0.28028196339649486,11129,15463,0.05625821587526404,SA2_213031352
213041353,340,0.1096308631695809,790,7206,0.19727313185257112,19841,24717,0.021627223725163916,SA2_213041353
213041358,340,0.08823128324014728,647,7333,0.3497736703130894,13790,21208,0.030860979775340087,SA2_213041358
213041359,400,0.08023774145616643,594,7403,0.5039594371332535,8707,17553,0.040436567021093155,SA2_213041359
213041360,400,0.13350967562299876,959,7183,0.3895286350376171,11928,19539,0.05200584170974173,SA2_213041360
213041461,400,0.13350515463917526,259,1940,0.5091379310344828,2847,5800,0.06797253821542837,SA2_213041461
213041462,411,0.11546307629538964,283,2451,0.5099576603418535,3125,6377,0.05888128024346983,SA2_213041462
213041463,401,0.1518707717796493,1100,7243,0.45303216302479743,11139,20365,0.06880234423957989,SA2_213041463
213041571,350,0.08904316329610625,295,3313,0.3813205819513684,6081,9829,0.03395399084686196,SA2_213041571
213041572,371,0.09330855018587361,251,2690,0.5288233745722558,3580,7598,0.04934374238573837,SA2_213041572
213041573,380,0.09942084942084942,103,1036,0.18461538461538463,2438,2990,0.018354618354618355,SA2_213041573
213041574,429,0.11880896226415094,403,3392,0.4553376906318083,5500,10098,0.05409819850372015,SA2_213041574
213041575,380,0.1676923076923077,872,5200,0.32974910394265233,10846,16182,0.05529638819961401,SA2_213041575
213041576,321,0.09632900910847364,349,3623,0.2801753782668501,8373,11632,0.02698901656503745,SA2_213041576
213041577,300,0.07566204287515763,180,2379,0.3693887902612224,4973,7886,0.027948710486347218,SA2_213041577
213041578,321,0.07589134125636672,447,5890,0.4337855684956177,9432,16658,0.032920568610787966,SA2_213041578
213051361,341,0.14485729671513192,807,5571,0.4064295782283422,10949,18446,0.05887429000722889,SA2_213051361
213051362,340,0.12741184298070526,766,6012,0.47038141913488174,9942,18772,0.05993216351585486,SA2_213051362
213051363,380,0.1695563488016318,665,3922,0.6227419495592984,4323,11459,0.1055898512128846,SA2_213051363
213051368,351,0.13142292490118576,665,5060,0.4234979179060083,9691,16810,0.055657335060769864,SA2_213051368
213051464,401,0.13242713004484305,945,7136,0.5628307564594791,8426,19274,0.07453406177889682,SA2_213051464
213051466,410,0.10004028467839399,745,7447,0.6204494264313027,7246,19091,0.062069937248733796,SA2_213051466
213051467,315,0.10848978235587307,653,6019,0.42924776433456074,10850,19010,0.04656899652940159,SA2_213051467
213051468,360,0.12355707567336469,867,7017,0.4074123808244931,13239,22341,0.050338682367797566,SA2_213051468
213051579,361,0.11065573770491803,432,3904,0.5761115297663904,4500,10616,0.06375004632660877,SA2_213051579
213051580,390,0.14271213966707266,703,4926,0.45725982918048985,7689,14167,0.06525652860614786,SA2_213051580
213051581,400,0.14012184508268058,483,3447,0.5573444851019341,4234,9565,0.07809613759913958,SA2_213051581
213051582,385,0.12154554759467759,475,3908,0.6659099881563364,3385,10132,0.08093839415922717,SA2_213051582
213051583,380,0.13397594623275558,1515,11308,0.6184023331910656,10729,28116,0.0828510377418168,SA2_213051583
213051584,391,0.12887740029542097,349,2708,0.7075170209809643,2105,7197,0.09118295432878748,SA2_213051584
213051585,369,0.12156686177397569,540,4442,0.5441781434448221,5097,11182,0.0661540291445754,SA2_213051585
213051586,402,0.10389937106918239,413,3975,0.6520342612419701,3250,9340,0.06774594965859966,SA2_213051586
213051587,395,0.12980630239953744,449,3459,0.6506877865777407,3352,9596,0.0844633755921959,SA2_213051587
213051588,377,0.11259297255706592,878,7798,0.6203514293207448,7238,19065,0.06984721145724725,SA2_213051588
213051589,350,0.11510353227771011,378,3284,0.5131753764393269,4397,9032,0.059068298506110097,SA2_213051589
213051590,336,0.09827473247433938,450,4579,0.39731285988483683,8164,13546,0.039045815013797024,SA2_213051590
214011370,370,0.10599078341013825,644,6076,0.2897251547142337,15609,21976,0.03070819612178514,SA2_214011370
214011371,335,0.14510767451943923,1004,6919,0.3001780717374714,16506,23586,0.043558141931553884,SA2_214011371
214011372,341,0.08926080892608089,512,5736,0.2903408214671259,13805,19453,0.02591605658841849,SA2_214011372
214011373,420,0.12477428674611774,691,5538,0.2462634966225201,14171,18801,0.03072735214267992,SA2_214011373
214011374,365,0.10388873119500426,732,7046,0.19142708208027587,20165,24939,0.019887116673681798,SA2_214011374
214011375,351,0.10597176981541802,488,4605,0.25791460935230903,12775,17215,0.02733166761431635,SA2_214011375
214011376,450,0.118865598027127,482,4055,0.27873412012328047,9595,13303,0.03313189787901879,SA2_214011376
214021377,405,0.1052468177584601,339,3221,0.26327996408798443,9847,13366,0.02770937839982202,SA2_214021377
214021378,424,0.10986101919258769,166,1511,0.22718932443703085,4633,5995,0.024959250732327676,SA2_214021378
214021379,330,0.07549136390708755,507,6716,0.2130162703379224,18864,23970,0.016080888782210638,SA2_214021379
214021381,512,0.13237774030354132,785,5930,0.2546706522899541,13963,18734,0.033712725471773015,SA2_214021381
214021382,496,0.11505466778805719,684,5945,0.23561422956767106,15170,19846,0.027108516909047434,SA2_214021382
214021383,376,0.08712428919577579,429,4924,0.23350663772651556,15185,19811,0.02034409983441819,SA2_214021383
214021384,350,0.07310565635005337,411,5622,0.23731694560669456,17499,22944,0.017349211071567318,SA2_214021384
214021385,380,0.10620746545679521,515,4849,0.18259367238959076,15140,18522,0.019392811152946842,SA2_214021385
214021591,400,0.10264498908032031,423,4121,0.24474464579901153,11461,15175,0.0251218114955064,SA2_214021591
214021592,410,0.12751390671801455,298,2337,0.28296002268216613,7587,10581,0.036081337937221014,SA2_214021592
215011386,250,0.0456989247311828,119,2604,0.17835294117647058,6984,8500,0.008150537634408601,SA2_215011386
215011387,151,0.04838709677419355,42,868,0.18039950062421972,2626,3204,0.00872900809472031,SA2_215011387
215011388,245,0.082358040745557,380,4614,0.13023255813953488,14773,16985,0.010725698329653935,SA2_215011388
215011389,185,0.07450157397691501,71,953,0.12762892538173437,3028,3471,0.00950855582592145,SA2_215011389
215011390,170,0.06086427267194157,100,1643,0.16474985623921795,5810,6956,0.010027380172806936,SA2_215011390
215011391,182,0.05405405405405406,46,851,0.14914567043150884,2938,3453,0.008061928131432911,SA2_215011391
215011392,214,0.04787000439174352,109,2277,0.20366886171213547,6772,8504,0.00974962930462133,SA2_215011392
215011393,150,0.033660589060308554,24,713,0.17787418655097614,2274,2766,0.005987349897929071,SA2_215011393
215011394,166,0.0481283422459893,81,1683,0.1530533764036302,5506,6501,0.007366205281458138,SA2_215011394
215021395,250,0.05296881674498078,124,2341,0.16857142857142857,6402,7700,0.008929029108439616,SA2_215021395
215021396,220,0.03820816864295125,58,1518,0.16840836012861737,4138,4976,0.0064345750246770795,SA2_215021396
215021398,150,0.043151969981238276,46,1066,0.18894256575415996,3022,3726,0.00815324392560165,SA2_215021398
215021399,240,0.0413268080478521,76,1839,0.18458781362007168,5005,6138,0.007628425141449401,SA2_215021399
215021469,260,0.0609360076408787,319,5235,0.24957008931047872,13528,18027,0.01520780486915811,SA2_215021469
215021470,300,0.07040472175379427,334,4744,0.24658703071672355,12362,16408,0.01736089128570524,SA2_215021470
215031400,158,0.0547112462006079,90,1645,0.1626778783958603,5178,6184,0.008900309456308465,SA2_215031400
215031401,180,0.03944174757281554,65,1648,0.14659919630897456,5734,6719,0.005782128495196205,SA2_215031401
215031402,200,0.043259557344064385,43,994,0.1366161616161616,3419,3960,0.005909954677560311,SA2_215031402
215031403,220,0.03633217993079585,42,1156,0.5032085561497326,1858,3740,0.01828266380474807,SA2_215031403
215031404,235,0.06751054852320675,208,3081,0.1983729662077597,8967,11186,0.013392267760861413,SA2_215031404
215031405,180,0.040880503144654086,78,1908,0.21429674231897483,5089,6477,0.008760558648259977,SA2_215031405
216011406,285,0.06520704426463589,274,4202,0.14556152468662062,13360,15636,0.00949163678346836,SA2_216011406
216011407,210,0.04746632456703015,148,3118,0.14405179390342596,9519,11121,0.006837609203882951,SA2_216011407
216011408,200,0.04614093959731544,55,1192,0.15889992360580596,3303,3927,0.0073317917771135305,SA2_216011408
216011409,213,0.049476688867745006,52,1051,0.13769920318725098,3463,4016,0.006812900633432018,SA2_216011409
216011410,200,0.045871559633027525,50,1090,0.20128786072024804,3349,4193,0.009233388106433397,SA2_216011410
216021411,250,0.057193396226415096,97,1696,0.23712296983758702,4932,6465,0.013561867968305389,SA2_216021411
216021412,210,0.05143540669856459,43,836,0.17305663032008442,2351,2843,0.008901238162396687,SA2_216021412
216021413,210,0.05125284738041002,180,3512,0.1728395061728395,10385,12555,0.008858516831181978,SA2_216021413
216021414,290,0.05319645356976201,114,2143,0.15240734326290267,7341,8661,0.008107530159575783,SA2_216021414
216031415,250,0.05204918032786885,127,2440,0.22004331087584217,6483,8312,0.011453073967718014,SA2_216031415
216031416,270,0.08620135091669347,536,6218,0.261641910879165,14714,19928,0.02255388617420914,SA2_216031416
216031418,236,0.09433962264150944,120,1272,0.16280806572068707,3363,4017,0.015359251483083687,SA2_216031418
216031419,240,0.057905009759271306,178,3074,0.18896191764933307,8391,10346,0.010941841685615253,SA2_216031419
216031593,380,0.0798004987531172,224,2807,0.2014974675181678,7252,9082,0.016079598405439825,SA2_216031593
216031594,270,0.05771919312961853,289,5007,0.34019370460048426,10900,16520,0.01963570613731575,SA2_216031594
217011420,180,0.05137449301487156,114,2219,0.16412556053811658,7456,8920,0.00843186746342735,SA2_217011420
217011421,235,0.06132617861249521,160,2609,0.14034409433597525,8894,10346,0.008606766996456896,SA2_217011421
217011422,250,0.05616005616005616,160,2849,0.16090828138913624,9423,11230,0.009036618119432011,SA2_217011422
217011423,170,0.050059594755661505,84,1678,0.1488652594826218,5363,6301,0.007452134562896444,SA2_217011423
217031471,240,0.06206896551724138,54,870,0.146089945574334,2981,3491,0.009067651794269006,SA2_217031471
217031472,260,0.05998763141620284,194,3234,0.15271244904358733,10808,12756,0.009160858105892376,SA2_217031472
217031473,250,0.07682851874615858,125,1627,0.14711589345563592,4835,5669,0.011302696178214193,SA2_217031473
217031474,200,0.048797736916548796,69,1414,0.15217794253938832,4574,5395,0.007425939204538751,SA2_217031474
217031475,231,0.0537525354969574,106,1972,0.15710306406685237,6052,7180,0.008444688027934254,SA2_217031475
217031476,285,0.05400192864030858,56,1037,0.27619760479041916,2901,4008,0.014915203344516367,SA2_217031476
217041477,200,0.06060606060606061,124,2046,0.14762040467369622,5982,7018,0.008946691192345226,SA2_217041477
217041478,280,0.06221758776503302,179,2877,0.1511883363291392,8500,10014,0.009406573584607548,SA2_217041478
217041479,300,0.07736081205782835,503,6502,0.1405043517072082,19257,22405,0.01086953074572835,SA2_217041479
217041480,287,0.10080413555427915,351,3482,0.16975331783759467,11073,13337,0.017111836462089528,SA2_217041480
